size;array;vector;bst;deque;bittrick deque;tiered vector (k=2);bittrick tiered vector (k=2);deque tiered vector (k=2)
408000;1.14426e+243;0.0162707;0.00128138;0.390757;0.0916653;0.00196668;0.000947811;0.00202115
408500;6.09258e+247;0.0183925;0.0012269;0.395244;0.0952891;0.00213366;0.0010086;0.00204168
409000;3.90673e+233;0.0176752;0.00118388;0.408586;0.0957214;0.00213405;0.00100189;0.0020551
409500;8.17053e-85;0.0180424;0.00121151;0.410616;0.0977129;0.00204602;0.00100031;0.00203458
410000;2.06916e+161;0.0172655;0.00118388;0.38463;0.0925093;0.00206497;0.000986892;0.00196194
410500;3.98388e+252;0.0177037;0.00164771;0.357815;0.0872787;0.0020776;0.00100466;0.0019876
411000;4.27963e+06;0.0180281;0.00118506;0.377733;0.0910309;0.00210721;0.00101571;0.00197892
411500;3.73373e+247;0.0168004;0.00118111;0.393563;0.0935317;0.00202668;0.000978997;0.00203537
412000;1.38586e+219;0.0174727;0.00125809;0.40472;0.0985932;0.00205234;0.00099005;0.00206813
412500;1.88754e+219;0.0182859;0.0011894;0.400331;0.0941132;0.00208826;0.00100505;0.00204523
413000;5.00343e+223;0.0177423;0.00119295;0.404812;0.096848;0.00206142;0.000984523;0.00200576
413500;3.05535e-67;0.0175007;0.00123164;0.374062;0.092135;0.00206892;0.000992813;0.00196273
414000;9.99847e+160;0.0181335;0.00116887;0.405102;0.0988787;0.00206892;0.0010015;0.00203773
414500;1.57651e-52;0.0183526;0.00120717;0.398964;0.0973857;0.00212221;0.00101571;0.00212576
415000;2.21212e+214;0.0177009;0.0011819;0.379585;0.0938392;0.00208313;0.00101216;0.00198642
415500;1.63592e-306;0.0181387;0.0012044;0.393517;0.0916392;0.00208195;0.00102716;0.00202352
416000;4.38259e+242;0.0173148;0.00123361;0.38286;0.093116;0.0020855;0.00101847;0.00201563
416500;1.70177e+214;0.0171873;0.00117953;0.398025;0.100414;0.00205866;0.00100189;0.00202668
417000;4.36362e+242;0.0183408;0.00119927;0.392914;0.0954537;0.00210721;0.00103663;0.00203813
417500;1.32319e+199;0.0179445;0.0011894;0.391637;0.0970036;0.00211155;0.0010161;0.00203063
418000;1.67426e-47;0.0183842;0.00124072;0.398863;0.097814;0.00210326;0.00102913;0.00201879
418500;9.08816e+223;0.0173807;0.00114677;0.393747;0.102029;0.00208274;0.000998734;0.00203576
419000;5.7881e+14;0.0174084;0.00122454;0.383222;0.0952998;0.00208866;0.00100229;0.002018
419500;6.94168e+228;0.0179354;0.00116019;0.373235;0.0948423;0.00206971;0.000997155;0.00200694
420000;3.68415e+180;0.0183621;0.00117361;0.400531;0.0963333;0.00204089;0.000982944;0.00208866
420500;8.20809e+15;0.0181991;0.00119098;0.397577;0.0958639;0.00214392;0.00103308;0.00198089
421000;2.58744e+161;0.0182618;0.00119927;0.396421;0.0975539;0.00210129;0.00101887;0.00200457
421500;2.31461e-152;0.0189163;0.00116137;0.381311;0.0973648;0.002153;0.00105084;0.00201523
422000;9.17259e+227;0.0178959;0.00120993;0.371178;0.0940642;0.00211155;0.00101334;0.00197063
422500;1.70169e+214;0.0182591;0.00116453;0.413977;0.102381;0.00211866;0.00101531;0.00208866
423000;5.57699e+228;0.0186124;0.00117835;0.373195;0.0952295;0.00220274;0.00105834;0.00206576
423500;7.69848e+218;0.0168372;0.00120046;0.369058;0.0916767;0.00205431;0.000977812;0.0019797
424000;4.85662e-28;0.0188394;0.0012048;0.388306;0.0969305;0.00212103;0.00102992;0.00202273
424500;7.69848e+218;0.0187383;0.00116651;0.393197;0.0957372;0.00212498;0.00104137;0.0020401
425000;3.20327e+16;0.0174506;0.00119532;0.398974;0.101218;0.00209497;0.00100387;0.00204208
425500;1.32319e+199;0.0185086;0.00120519;0.388661;0.0961501;0.00207918;0.00100505;0.002018
426000;6.78764e+78;0.0176085;0.00123598;0.396659;0.0966716;0.00209182;0.00100663;0.00201958
426500;7.07345e+25;0.0181406;0.00118269;0.399017;0.0996093;0.00216169;0.00102913;0.00202787
427000;3.10141e-90;0.0178158;0.00118072;0.405065;0.096522;0.00250157;0.00100505;0.00204405
427500;1.20646e+233;0.0182674;0.00126322;0.399718;0.105696;0.00255052;0.00101729;0.00205708
428000;2.08381e+45;0.0181225;0.00122217;0.387922;0.0971323;0.00238473;0.00100426;0.00202668
428500;1.0725e+277;0.0182978;0.00120677;0.395249;0.0954076;0.00264882;0.00101137;0.00207642
429000;4.25644e+170;0.0180712;0.00117322;0.394213;0.0970383;0.00260974;0.00102005;0.00204287
429500;7.73491e+168;0.0186357;0.00126362;0.402532;0.101931;0.00240644;0.00102597;0.00203931
430000;4.91462e+252;0.0186905;0.00118427;0.394809;0.0971129;0.00238828;0.00104768;0.00201484
430500;1.90887e+136;0.0181675;0.0011669;0.396021;0.100594;0.00233538;0.00102834;0.00200931
431000;5.62313e+136;0.0189073;0.00121269;0.4037;0.0985218;0.00274001;0.00103742;0.0020626
431500;1.25808e+180;0.0182875;0.00125691;0.415162;0.104884;0.00370558;0.00101255;0.00210326
432000;1.47633e+161;0.0186645;0.00124072;0.405832;0.0985147;0.00268435;0.00106821;0.00208432
432500;7.69732e+175;0.0184351;0.00115308;0.402319;0.10197;0.00249644;0.00105321;0.0020555
433000;4.36362e+242;0.0186136;0.00119059;0.392279;0.0979383;0.00236459;0.00106308;0.00202392
433500;1.32319e+199;0.0186333;0.00119374;0.401168;0.0997313;0.00227814;0.00105005;0.00208313
434000;1.67426e-47;0.0189515;0.00120796;0.40677;0.106101;0.00226511;0.00104768;0.00212103
434500;9.08816e+223;0.0186641;0.00118901;0.395773;0.0991175;0.00232512;0.001039;0.00205313
435000;9.57791e+213;0.0185236;0.00118506;0.402695;0.0997854;0.00237959;0.00102953;0.00217669
435500;1.50159e+161;0.0185319;0.00119967;0.395983;0.0981318;0.00238394;0.00106584;0.00221459
436000;7.69732e+175;0.0178868;0.00131454;0.39753;0.0994807;0.00215261;0.000995971;0.002168
436500;2.43818e+24;0.0186696;0.00136073;0.397682;0.0978211;0.00217906;0.00103821;0.00214906
437000;6.38901e+06;0.0189448;0.00118388;0.389685;0.0969305;0.00220866;0.00105242;0.00203537
437500;1.25391e+69;0.0180376;0.00119809;0.416061;0.102443;0.00209774;0.00101413;0.002153
438000;4.08388e+93;0.0185796;0.00120993;0.427735;0.10804;0.00213366;0.00102479;0.00224024
438500;1.36806e+69;0.0180297;0.00116256;0.417281;0.103926;0.0021384;0.00102439;0.00222564
439000;2.12157e+93;0.0182824;0.0012269;0.414198;0.104596;0.002168;0.00104611;0.00226669
439500;2.12114e+88;0.0185579;0.00115506;0.404008;0.101649;0.00219998;0.00104926;0.00223788
440000;1.29432e+74;0.0193439;0.00116769;0.392251;0.0976415;0.00220551;0.00106782;0.00219129
440500;4.04337e+88;0.0195065;0.00118269;0.414756;0.100763;0.0022509;0.00110019;0.00216958
441000;5.29862e+180;0.0196095;0.00128335;0.400281;0.099376;0.00224972;0.00109545;0.00216998
441500;6.02874e+233;0.0179488;0.00116966;0.406902;0.102431;0.00211274;0.00101334;0.00212932
442000;5.09526e+78;0.0186909;0.00119611;0.400556;0.102362;0.0022059;0.00104532;0.0021534
442500;9.35276e+25;0.0194883;0.00147639;0.404319;0.102649;0.00219564;0.00103466;0.00220432
443000;1.45071e+79;0.0201693;0.00145152;0.401356;0.0990366;0.00241315;0.00107887;0.00214787
443500;4.07677e+93;0.0192128;0.00137849;0.38522;0.0942107;0.00241078;0.00108795;0.0021909
444000;6.56122e+179;0.0189345;0.00131967;0.419003;0.106249;0.00230459;0.0010615;0.00222801
444500;5.09526e+78;0.0201768;0.00120282;0.397067;0.0998758;0.00231722;0.00109308;0.00217511
445000;1.64981e+98;0.0185851;0.00125375;0.408653;0.10456;0.00215735;0.00102597;0.00217985
445500;7.89765e+68;0.020135;0.00118901;0.431812;0.105933;0.00228288;0.00110216;0.00227656
446000;4.11943e+257;0.0194137;0.00118388;0.409152;0.101554;0.0022663;0.00108598;0.00236104
446500;1.90887e+136;0.0188366;0.00121625;0.402536;0.10203;0.00215892;0.00104295;0.00248855
447000;1.75305e-152;0.0202033;0.00116848;0.404262;0.101922;0.00227222;0.00110216;0.00261566
447500;6.37302e+270;0.019752;0.00116414;0.419764;0.106103;0.00223195;0.00106979;0.00253394
448000;6.97255e+228;0.0193612;0.00119651;0.391275;0.0998995;0.00223156;0.00107334;0.00261803
448500;7.85905e+20;0.0191473;0.00126322;0.406111;0.102325;0.00218695;0.00105203;0.00276014
449000;1.46091e-307;0.0194852;0.00125217;0.418745;0.104633;0.00224814;0.00108282;0.00253986
449500;2.75699e+40;0.0186823;0.00121151;0.437706;0.108719;0.00213563;0.00104097;0.00229985
450000;2.26156e+137;0.0191031;0.00118388;0.413437;0.101452;0.00215616;0.00104334;0.00222524
450500;3.00534e+48;0.0192227;0.0012194;0.422421;0.10409;0.00219011;0.00106111;0.00221577
451000;7.08665e+25;0.0193478;0.00117559;0.434799;0.104727;0.00222682;0.00107295;0.00218537
451500;1.75138e+190;0.0190265;0.00115466;0.41442;0.100132;0.00221261;0.00106703;0.00215853
452000;3.68415e+180;0.0192057;0.00122888;0.428279;0.102742;0.00220906;0.00107216;0.00209024
452500;2.22454e+204;0.0192606;0.00157824;0.417526;0.103867;0.00219998;0.00108519;0.00217945
453000;3.31033e+150;0.0198567;0.00159442;0.41767;0.104241;0.0021309;0.00105005;0.00209103
453500;2.16722e+59;0.0197911;0.00139349;0.420155;0.101034;0.00221143;0.00111795;0.002078
454000;1.23131e-13;0.019392;0.00127901;0.450716;0.104648;0.00232077;0.00133112;0.00210405
454500;1.28625e+248;0.0200201;0.00139665;0.422116;0.103504;0.00232196;0.00150126;0.00207445
455000;2.25385e+137;0.018884;0.00143336;0.43757;0.10709;0.00218853;0.00149652;0.00209576
455500;1.01493e+137;0.0185816;0.00154271;0.42447;0.107811;0.00220037;0.00129362;0.00210484
456000;9.89493e+73;0.01885;0.00148468;0.426155;0.105842;0.00220708;0.00119888;0.00214313
456500;1.0794e+26;0.0199451;0.00133941;0.421865;0.106057;0.00227064;0.00117006;0.00204721
457000;1.63219e+69;0.0193466;0.0012798;0.430991;0.112326;0.00222761;0.00112664;0.00210879
457500;1.89044e+93;0.0191781;0.00123954;0.450211;0.111309;0.00221695;0.00108321;0.00215498
458000;2.20014e+161;0.0197355;0.00123717;0.429078;0.108166;0.00227814;0.0011369;0.00214471
458500;7.36663e+228;0.0198626;0.00121664;0.433803;0.110534;0.00220235;0.00135125;0.00217156
459000;4.90392e+252;0.019272;0.00124309;0.428521;0.109258;0.00218853;0.00168245;0.00210011
459500;2.04077e+214;0.0193028;0.00121111;0.398268;0.101133;0.00228169;0.00181193;0.00204168
460000;5.52555e+67;0.020103;0.00123954;0.4439;0.108685;0.00233617;0.00154784;0.00220551
460500;4.97115e+30;0.0196084;0.0014227;0.449576;0.111065;0.00219248;0.0013777;0.00213248
461000;2.51231e+93;0.0197789;0.00127309;0.431175;0.108645;0.00219485;0.0013552;0.00214629
461500;2.2412e+223;0.0201894;0.0013023;0.426312;0.109481;0.00223788;0.00220708;0.00219287
462000;8.27433e+15;0.0188362;0.00121032;0.415475;0.107716;0.0021609;0.00197536;0.00209339
462500;2.26156e+137;0.0206122;0.00122414;0.436814;0.108414;0.0022738;0.00166745;0.00217274
463000;2.01072e+74;0.0199443;0.00120085;0.425152;0.110272;0.00225248;0.00148784;0.00213405
463500;9.55115e-307;0.0199703;0.00122532;0.448303;0.103273;0.00219248;0.00137849;0.00217945
464000;3.87206e+228;0.0206134;0.00119177;0.417758;0.103377;0.00222761;0.0013102;0.00209734
464500;4.19464e+06;0.0209695;0.0013248;0.413526;0.0979916;0.00230064;0.00130743;0.002003
465000;4.36362e+242;0.0198938;0.00121388;0.443682;0.109936;0.0022213;0.00121782;0.00212734
465500;1.32319e+199;0.0192941;0.00126441;0.428859;0.110173;0.00218577;0.00116374;0.00211708
466000;1.67426e-47;0.0200481;0.00121309;0.447831;0.108685;0.00227261;0.00118743;0.00220787
466500;1.09937e+248;0.0195855;0.0012119;0.434833;0.109708;0.0021759;0.00109348;0.00213761
467000;5.82928e+257;0.0188512;0.00135559;0.424858;0.109225;0.00220708;0.00117124;0.00210603
467500;4.89381e+199;0.0207685;0.0013777;0.431767;0.10822;0.00224419;0.00119374;0.00214511
468000;3.17371e+16;0.0189175;0.0012723;0.418354;0.107261;0.00223077;0.00113532;0.00214392
468500;2.517e+45;0.0200813;0.00120796;0.45728;0.113601;0.00223709;0.00113177;0.00219287
469000;5.57699e+228;0.0195341;0.00120124;0.444017;0.106532;0.00225603;0.00111045;0.00208234
469500;9.29603e+199;0.0197698;0.00119414;0.46428;0.116364;0.00219406;0.00107334;0.00213642
470000;1.03548e+243;0.020386;0.0012119;0.449477;0.124076;0.00220393;0.00109506;0.0021534
470500;1.32014e+180;0.0201026;0.00117914;0.427675;0.111517;0.00223788;0.00110729;0.00212734
471000;1.43624e+161;0.0198503;0.00118111;0.458802;0.115143;0.00221695;0.00109348;0.00217156
471500;1.49937e+161;0.0208732;0.00117085;0.429571;0.110219;0.00232591;0.00112506;0.00210682
472000;1.67626e+243;0.0201705;0.00130625;0.40613;0.105385;0.00275185;0.00110334;0.00207524
472500;2.5048e+262;0.0219453;0.00120519;0.405541;0.107752;0.00281383;0.00115506;0.00210011
473000;3.29975e+180;0.021033;0.00122335;0.448954;0.114345;0.00289515;0.00112782;0.00220037
473500;4.85466e-28;0.0198796;0.00119848;0.420443;0.105208;0.00241236;0.00110808;0.00208747
474000;7.69848e+218;0.0207137;0.0012948;0.436474;0.113742;0.00237722;0.00111242;0.00221261
474500;2.57422e+161;0.0212983;0.00119335;0.435622;0.112653;0.00271869;0.00117124;0.00220748
475000;3.14643e+161;0.0214882;0.00119335;0.427064;0.110238;0.00279606;0.00117203;0.00220314
475500;3.99547e+252;0.0199893;0.00122059;0.420619;0.111794;0.00253;0.00112545;0.00217748
476000;6.94157e+228;0.0205191;0.00128809;0.439891;0.118903;0.00257381;0.00114874;0.00218853
476500;1.70169e+214;0.019683;0.00121467;0.412624;0.11139;0.00243012;0.00110098;0.00211984
477000;3.69587e-110;0.0205988;0.00120203;0.44201;0.116304;0.00239538;0.00111519;0.00222287
477500;1.82946e+137;0.020174;0.00117914;0.426361;0.114338;0.0023713;0.00111519;0.00214471
478000;1.54938e+223;0.019698;0.00120519;0.409084;0.1077;0.0022959;0.00110256;0.00208905
478500;1.90887e+136;0.0209782;0.00118506;0.424003;0.110487;0.00248539;0.00113295;0.00216682
479000;1.75305e-152;0.0207634;0.00113098;0.420535;0.113314;0.00240802;0.00111953;0.00211116
479500;6.37302e+270;0.0214992;0.00121625;0.432283;0.112319;0.00235551;0.00111361;0.00217116
480000;5.29862e+180;0.0199048;0.00118545;0.430624;0.113391;0.00226946;0.00110058;0.00221853
480500;2.29759e+15;0.0201294;0.00118901;0.44395;0.117504;0.00225801;0.0010994;0.00219722
481000;7.70148e+15;0.0211649;0.00121546;0.442615;0.114875;0.00234051;0.00114598;0.00222959
481500;2.58744e+161;0.0206679;0.00120717;0.453731;0.120582;0.00228683;0.00111479;0.00225288
482000;2.25566e+137;0.020977;0.00120677;0.439821;0.114018;0.00230459;0.00114677;0.00217156
482500;5.7108e+16;0.0209328;0.00119059;0.433977;0.11311;0.00239538;0.0012048;0.00221853
483000;6.19185e+223;0.0205013;0.00115545;0.449258;0.116291;0.00228209;0.00125572;0.00222248
483500;1.11757e+200;0.0207314;0.00117282;0.439286;0.112988;0.00223472;0.0013323;0.00220787
484000;1.07252e+277;0.0218723;0.00120243;0.431473;0.116521;0.00231051;0.00129204;0.00215577
484500;7.65502e+15;0.0202913;0.00120874;0.427884;0.111286;0.00224932;0.00118861;0.00215616
485000;2.02446e+267;0.0208435;0.00118624;0.446789;0.11842;0.00230341;0.00116453;0.00220708
485500;7.36431e+223;0.021114;0.00117835;0.43165;0.11249;0.00244394;0.00116137;0.00216879
486000;1.77075e+248;0.0199901;0.00119493;0.433373;0.116844;0.00235946;0.00111203;0.0021459
486500;5.38088e+165;0.0209793;0.00122177;0.4405;0.116707;0.00242854;0.0011519;0.00219366
487000;1.11757e+200;0.0221332;0.00117756;0.449168;0.11091;0.00240446;0.00117559;0.00212498
487500;2.68131e+276;0.0205688;0.00124388;0.446978;0.118013;0.00233341;0.00112466;0.00224459
488000;6.7809e+112;0.0209296;0.0011823;0.440432;0.114712;0.00238867;0.00116848;0.00217945
488500;1.55887e+228;0.0204567;0.00119256;0.436129;0.119102;0.00236696;0.00114558;0.00219485
489000;1.9119e+214;0.0206884;0.00119611;0.439633;0.112827;0.00234407;0.00114124;0.0021759
489500;7.70119e+15;0.0211112;0.00119295;0.443302;0.118249;0.00231012;0.00114479;0.00216169
490000;2.58744e+161;0.0238788;0.00120559;0.407738;0.109779;0.00242499;0.00120085;0.00205589
490500;2.25566e+137;0.0208092;0.00118309;0.432891;0.116064;0.00229275;0.00112979;0.00217274
491000;1.83347e+223;0.0206959;0.00117677;0.439672;0.118345;0.00232038;0.0011369;0.00224301
491500;3.32421e+63;0.0208668;0.00117914;0.427902;0.114858;0.00232038;0.00115387;0.00223669
492000;6.19633e+223;0.0212292;0.00118151;0.445812;0.113047;0.00236775;0.00120875;0.00225209
492500;3.94356e+180;0.0218644;0.00116572;0.436629;0.115805;0.00236222;0.00126362;0.00223393
493000;3.94662e+180;0.0223839;0.00145113;0.460351;0.1188;0.00242302;0.0013177;0.00240959
493500;4.67439e-23;0.0202869;0.0013027;0.446577;0.119461;0.00226353;0.00116966;0.00241788
494000;1.25014e+243;0.0202443;0.00125454;0.431118;0.115858;0.00225288;0.00114677;0.00255763
494500;7.48956e+247;0.0216169;0.00139783;0.455136;0.119121;0.00227577;0.00114361;0.00241986
495000;2.53545e+45;0.0206967;0.00134178;0.443987;0.120775;0.00227222;0.00114164;0.00244591
495500;9.44261e-154;0.0210192;0.00119493;0.442257;0.117581;0.0022959;0.00115229;0.00235472
496000;3.81186e+180;0.0217199;0.00117874;0.442956;0.129868;0.00237288;0.00119769;0.00231446
496500;7.34631e+223;0.0229871;0.00119374;0.46532;0.118784;0.00240012;0.00122769;0.00235512
497000;9.09155e+223;0.0219315;0.00118151;0.440641;0.120305;0.00235393;0.00116927;0.00228169
497500;1.39152e+98;0.0221151;0.00120361;0.447486;0.119863;0.00243486;0.00120243;0.00228801
498000;1.75138e+190;0.0207887;0.00116532;0.436792;0.123064;0.00235117;0.00114914;0.00223274
498500;3.68415e+180;0.0208507;0.00116809;0.446563;0.116322;0.0022959;0.00114124;0.00224419
499000;9.16246e+135;0.0201369;0.00118861;0.46035;0.129394;0.00223195;0.00110808;0.00230538
499500;1.83347e+223;0.0214246;0.00120559;0.444856;0.121017;0.00230262;0.00114598;0.00326108
